NTD ID,Legacy NTD ID,Agency,Mode/Type of Service Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
40129,4129,Charlotte County Government,Inactive,Full Reporter,71060,"Port Charlotte--North Port, FL",DR,DO,Bus,"23,697 ",,,,,,,,,,,,,,,,"12,330 ","61,326 ","18,306 ","14,799 ","14,219 ","11,275 ","8,247 ",611 ,
40129,4129,Charlotte County Government,Active,Full Reporter,71060,"Port Charlotte--North Port, FL",DR,PT,Bus,"359,253 ","403,744 ","439,917 ","520,597 ","546,905 ","591,038 ","501,831 ","493,756 ","476,326 ","531,613 ","198,602 ","808,033 ","714,073 ","693,238 ","806,336 ","808,701 ","803,486 ","756,623 ","466,815 ","441,735 ","371,672 ","407,594 ","603,041 ","592,898 ","180,065 "
40129,4129,Charlotte County Government,Inactive,Full Reporter,71060,"Port Charlotte--North Port, FL",DR,TX,Bus,,,,,,,,,,,"25,153 ","86,350 ","36,446 ",,,,,,,,,,,,
40129,4129,Charlotte County Government,Inactive,Full Reporter,71060,"Port Charlotte--North Port, FL",VP,DO,Bus,,,,,,,,,,,"26,792 ","89,440 ","75,488 ","56,923 ","70,572 ","42,540 ","33,399 ",,,,,,,,
40130,4130,Macon-Bibb County Transit Authority,Active,Small Systems Reporter,52822,"Macon-Bibb County, GA",DR,DO,Bus,,,,,,,,,"121,180 ","181,813 ","226,460 ","127,935 ",,,,,,,,,,,,,
40130,4130,Macon-Bibb County Transit Authority,Inactive,Small Systems Reporter,52822,"Macon-Bibb County, GA",DR,PT,Bus,,,,,,"94,569 ","90,694 ","75,354 ",,,,,,,,,,,,,,,,,
40130,4130,Macon-Bibb County Transit Authority,Active,Small Systems Reporter,52822,"Macon-Bibb County, GA",MB,DO,Bus,,"45,180 ","45,667 ","3,801 ",,"950,819 ","950,424 ","969,662 ","951,157 ","1,109,255 ","1,315,327 ","707,478 ",,,,,,,,,,,,,
40133,4133,Guilford County ,Inactive,Small Systems Reporter,35164,"Greensboro, NC",DR,PT,Bus,,,,"1,686,522 ","850,855 ","953,644 ","1,507,454 ","1,768,298 ","1,605,721 ","1,541,182 ","1,149,391 ","574,484 ",,,,,,,,,,,,,
40135,4135,Georgia Regional Transportation Authority,Inactive,Full Reporter,03817,"Atlanta, GA",CB,PT,Bus,,,,,,,,,,,"2,630,127 ","2,643,087 ","2,560,889 ","2,595,894 ","2,638,055 ","1,194,707 ",,,,,,,,,
40135,4135,Georgia Regional Transportation Authority,Inactive,Full Reporter,03817,"Atlanta, GA",DR,PT,Bus,,,,,,"117,766 ",,,,,,,,,,,,,,,,,,,
40135,4135,Georgia Regional Transportation Authority,Inactive,Full Reporter,03817,"Atlanta, GA",MB,PT,Bus,,"1,572,474 ","2,904,270 ","3,200,357 ","3,490,188 ","2,083,265 ","1,989,829 ","2,163,758 ","2,355,388 ","2,506,478 ",,,,,,,,,,,,,,,
40135,4135,Georgia Regional Transportation Authority,Inactive,Full Reporter,03817,"Atlanta, GA",VP,DO,Bus,,"734,412 ","428,102 ","944,580 ","924,039 ","883,112 ","929,289 ","686,375 ",,,,,,,,,,,,,,,,,
40135,4135,Georgia Regional Transportation Authority,Inactive,Full Reporter,03817,"Atlanta, GA",VP,PT,Bus,,"1,053,915 ",0 ,,,,,"1,339,577 ","1,774,696 ","2,095,756 ","1,403,938 ",,,,,,,,,,,,,,
40138,4138,Gwinnett County Board of Commissioners,Inactive,Full Reporter,03817,"Atlanta, GA",CB,PT,Bus,,,,,,,,,,,,"1,031,033 ","1,008,688 ","1,027,358 ","826,823 ","651,579 ","735,103 ","772,584 ","572,840 ","602,287 ","513,903 ","548,430 ","563,855 ","264,039 ",
40138,4138,Gwinnett County Board of Commissioners,Active,Full Reporter,03817,"Atlanta, GA",DR,PT,Bus,,"21,520 ","34,022 ","42,675 ","87,984 ","137,024 ","170,046 ","172,958 ","212,482 ","210,894 ","213,763 ","233,580 ","220,256 ","208,143 ","222,295 ","212,026 ","291,846 ","340,110 ","180,312 ","190,904 ","200,110 ","256,125 ","489,807 ","594,488 ","160,158 "
40138,4138,Gwinnett County Board of Commissioners,Inactive,Full Reporter,03817,"Atlanta, GA",DR,TX,Bus,,,,,,,,,,,,,,,,"23,324 ","22,872 ",,,,,,,,
40138,4138,Gwinnett County Board of Commissioners,Active,Full Reporter,03817,"Atlanta, GA",MB,PT,Bus,,"1,663,248 ","2,217,623 ","2,187,884 ","2,136,355 ","2,507,152 ","2,663,608 ","2,540,930 ","2,114,876 ","2,026,218 ","2,052,444 ","1,079,578 ","1,105,144 ","1,212,929 ","1,265,452 ","1,236,630 ","1,335,209 ","1,388,095 ","1,427,232 ","1,668,275 ","1,674,899 ","1,817,058 ","2,242,500 ","2,242,006 ","553,891 "
40140,4140,Collier County,Active,Full Reporter,08974,"Bonita Springs--Estero, FL",DR,PT,Bus,,,,"1,110,913 ","1,103,066 ","1,107,212 ","1,140,537 ","1,155,238 ","1,281,066 ","1,271,419 ","1,142,756 ","974,956 ","957,226 ","970,776 ","1,069,873 ","1,152,232 ","1,305,484 ","1,430,731 ","969,275 ","943,559 ","1,109,633 ","1,337,914 ","1,393,924 ","1,511,516 ","439,188 "
40140,4140,Collier County,Active,Full Reporter,08974,"Bonita Springs--Estero, FL",MB,PT,Bus,,,,"773,045 ","954,610 ","1,110,667 ","1,248,096 ","1,238,788 ","1,227,806 ","1,228,004 ","1,229,804 ","1,226,485 ","1,241,832 ","1,331,816 ","1,321,611 ","1,283,209 ","1,280,905 ","1,383,207 ","1,394,912 ","1,422,993 ","1,378,810 ","1,356,073 ","1,344,846 ","1,336,130 ","328,922 "
40141,4141,Central Midlands Regional Transportation Authority,Inactive,Full Reporter,18964,"Columbia, SC",CB,PT,Bus,,,,,,,,,,,,,,,,,,"81,699 ","68,635 ","87,557 ","153,716 ","100,532 ","65,228 ","32,107 ",
40141,4141,Central Midlands Regional Transportation Authority,Active,Full Reporter,18964,"Columbia, SC",DR,PT,Bus,,,"828,913 ","871,077 ","775,035 ","708,470 ","659,623 ","653,517 ","627,458 ","602,802 ","515,561 ","480,166 ","523,303 ","631,049 ","668,913 ","692,525 ","666,378 ","730,903 ","505,321 ","577,500 ","527,250 ","507,874 ","598,704 ","614,669 ","154,158 "
40141,4141,Central Midlands Regional Transportation Authority,Inactive,Full Reporter,18964,"Columbia, SC",DR,TN,Bus,,,,,,,,,,,,,,,,,,"39,718 ","29,190 ","40,085 ","157,394 ","97,207 ",,,
40141,4141,Central Midlands Regional Transportation Authority,Inactive,Full Reporter,18964,"Columbia, SC",DR,TX,Bus,,,,,,,,,,,,,,,,,93 ,"24,701 ",0 ,,,,,,
40141,4141,Central Midlands Regional Transportation Authority,Active,Full Reporter,18964,"Columbia, SC",MB,PT,Bus,,,"1,951,976 ","1,910,857 ","1,702,731 ","1,564,976 ","1,590,509 ","1,565,737 ","1,497,888 ","1,430,621 ","976,612 ","957,365 ","1,242,107 ","1,959,360 ","2,353,967 ","2,401,013 ","2,637,028 ","2,730,265 ","2,393,798 ","2,278,070 ","2,397,770 ","2,329,035 ","2,350,275 ","2,353,981 ","592,703 "
40141,4141,Central Midlands Regional Transportation Authority,Active,Full Reporter,18964,"Columbia, SC",VP,PT,Bus,,,,,,,,,,,,,,,,,,"3,038 ","283,248 ","432,585 ","438,557 ","451,430 ","523,471 ","587,371 ","147,403 "
40142,4142,City of Canton Transit,Inactive,Full Reporter,03817,"Atlanta, GA",MB,DO,Bus,,,,,,"71,712 ",,,,,,,,,,,,,,,,,,,
40142,4142,City of Canton Transit,Inactive,Full Reporter,03817,"Atlanta, GA",MB,PT,Bus,,,,,"87,044 ","71,712 ",,,,,,,,,,,,,,,,,,,
40143,4143,Town of Cary,Active,Small Systems Reporter,73261,"Raleigh, NC",DR,PT,Bus,,,,"250,488 ","392,650 ","407,087 ","464,549 ","487,935 ","431,083 ","456,166 ",,,,,,,,,,,,,,,
40143,4143,Town of Cary,Active,Small Systems Reporter,73261,"Raleigh, NC",MB,PT,Bus,,,,"13,300 ","340,682 ","378,176 ","390,162 ","492,058 ","492,422 ","433,737 ",,,,,,,,,,,,,,,
40144,4144,City of Gainesville,Active,Small Systems Reporter,32194,"Gainesville, GA",DR,DO,Bus,,,,,,,,,"153,133 ","163,040 ","185,265 ","191,245 ","91,564 ",,,,,,,,,,,,
40144,4144,City of Gainesville,Active,Small Systems Reporter,32194,"Gainesville, GA",MB,DO,Bus,,,,,,,,,"238,422 ","244,819 ","234,871 ","226,638 ","120,369 ",,,,,,,,,,,,
40146,4146,Hernando County Board of County Commissioners,Active,Small Systems Reporter,84024,"Spring Hill, FL",DR,PT,Bus,,,,"26,144 ","247,049 ","263,327 ","276,227 ","234,714 ","218,166 ","147,208 ",,,,,,,,,,,,,,,
40146,4146,Hernando County Board of County Commissioners,Active,Small Systems Reporter,84024,"Spring Hill, FL",MB,PT,Bus,,,,"309,695 ","317,326 ","306,237 ","307,952 ","268,578 ","149,695 ","150,770 ",,,,,,,,,,,,,,,
40147,4147,North Carolina State University,Active,Full Reporter,73261,"Raleigh, NC",MB,PT,Bus,,,,,"543,045 ","538,688 ","525,961 ","550,178 ","588,672 ","640,591 ",,,"369,221 ","742,880 ","731,481 ","674,330 ","691,805 ","732,409 ","480,507 ","546,672 ","531,555 ","566,805 ","579,049 ","573,223 ","169,699 "
40148,4148,"Tri-County Community Council, Inc.",Inactive,Full Reporter,67294,"Panama City, FL",DR,DO,Bus,,,,,"213,670 ","124,328 ","108,602 ","112,484 ","98,775 ","504,113 ","623,157 ","592,922 ",,,,,,,,,,,,,
40152,4152,"Miami Lakes - vRide, Inc.",Inactive,Full Reporter,56602,"Miami--Fort Lauderdale, FL",VP,DO,Bus,,,,,"2,070,947 ","2,011,450 ","2,448,155 ","3,177,142 ","3,498,115 ","3,500,589 ","3,139,984 ","3,369,737 ","3,768,611 ","3,736,383 ","3,928,217 ","3,732,755 ",,,,,,,,,
40153,4153,"vRide, Inc. - Atlanta",Inactive,Full Reporter,03817,"Atlanta, GA",VP,DO,Bus,,,,,"1,994,559 ","3,706,534 ","4,402,125 ","4,656,288 ","4,240,714 ","4,068,370 ","3,832,267 ","3,931,212 ","3,927,438 ","4,271,095 ","4,526,204 ","2,104,018 ",,,,,,,,,
40155,4155,"St Johns County, Florida",Inactive,Small Systems Reporter,77230,"St. Augustine, FL",DR,PT,Bus,,,,,,"93,911 ","86,693 ","60,972 ","58,273 ","69,531 ","70,604 ",0 ,,,,,,,,,,,,,
40155,4155,"St Johns County, Florida",Inactive,Small Systems Reporter,77230,"St. Augustine, FL",MB,PT,Bus,,,,,,"393,541 ","413,549 ","449,040 ","493,676 ","472,460 ","347,864 ",0 ,,,,,,,,,,,,,
40157,4157,Clayton County Board of Commissioners,Inactive,Full Reporter,03817,"Atlanta, GA",DR,DO,Bus,,,,,,,,"258,536 ","55,783 ",,,,,,,,,,,,,,,,
40157,4157,Clayton County Board of Commissioners,Inactive,Full Reporter,03817,"Atlanta, GA",DR,PT,Bus,,,,,,"211,775 ","248,836 ",,,,,,,,,,,,,,,,,,
40157,4157,Clayton County Board of Commissioners,Inactive,Full Reporter,03817,"Atlanta, GA",MB,DO,Bus,,,,,,,,"1,316,905 ","321,300 ",,,,,,,,,,,,,,,,
40157,4157,Clayton County Board of Commissioners,Inactive,Full Reporter,03817,"Atlanta, GA",MB,PT,Bus,,,,,,"604,099 ","1,302,340 ",,,,,,,,,,,,,,,,,,
40158,4158,Lake County Board of County Commissioners,Active,Full Reporter,48799,"Leesburg--Eustis--Tavares, FL",DR,PT,Bus,,,,,,"2,106,820 ","1,954,085 ","1,991,966 ","1,920,007 ","1,681,373 ","1,442,660 ","1,309,279 ","1,344,453 ","1,112,940 ","991,775 ","921,488 ","1,005,288 ","1,035,865 ","725,015 ","634,231 ","647,815 ","762,467 ","817,969 ","782,581 ","176,754 "
40158,4158,Lake County Board of County Commissioners,Active,Full Reporter,48799,"Leesburg--Eustis--Tavares, FL",MB,PT,Bus,,,,,,"165,712 ","292,954 ","321,917 ","386,818 ","400,998 ","406,684 ","408,491 ","407,529 ","420,952 ","569,950 ","581,807 ","571,775 ","566,718 ","567,557 ","532,017 ","558,345 ","634,264 ","659,783 ","770,945 ","196,964 "
40159,4159,Regional Transportation Authority,Active,Full Reporter,61273,"Nashville-Davidson, TN",CB,PT,Bus,,,,,,,,,,,"162,489 ","268,985 ","277,708 ","302,475 ","319,728 ","357,280 ","347,105 ","327,566 ","247,723 ","220,187 ","253,655 ","314,264 ","314,070 ","313,774 ","75,091 "
40159,4159,Regional Transportation Authority,Active,Full Reporter,61273,"Nashville-Davidson, TN",CR,PT,Rail,,,,,,"165,615 ","167,825 ","85,973 ","429,650 ","204,256 ","203,144 ","201,039 ","195,239 ","199,048 ","203,681 ","204,349 ","202,207 ","194,927 ","149,942 ","133,538 ","174,416 ","195,021 ","196,515 ","193,519 ","45,487 "
40159,4159,Regional Transportation Authority,Inactive,Full Reporter,61273,"Nashville-Davidson, TN",MB,PT,Bus,,,,,,,"57,248 ","35,381 ","78,634 ","109,268 ",,,,,,,,,,,,,,,
40159,4159,Regional Transportation Authority,Inactive,Full Reporter,61273,"Nashville-Davidson, TN",VP,DO,Bus,,,,,,,"445,119 ","709,813 ","752,060 ","1,016,780 ",,,,,,,,,,,,,,,
40159,4159,Regional Transportation Authority,Active,Full Reporter,61273,"Nashville-Davidson, TN",VP,PT,Bus,,,,,,,,,,,"955,362 ","960,023 ","952,911 ","743,022 ","621,125 ","584,403 ","572,509 ","383,756 ","168,681 ","86,722 ","79,599 ","73,114 ","37,538 ","16,202 ",252 
40161,4161,Cherokee County Board of Commissioners,Inactive,Small Systems Reporter,03817,"Atlanta, GA",MB,DO,Bus,,,,,,,"51,990 ","54,902 ",,,,,,,,,,,,,,,,,
40169,4169,Regional Planning Commission of Greater Birmingham,Active,Full Reporter,07786,"Birmingham, AL",VP,PT,Bus,,,,,,,,"712,002 ","660,840 ","679,834 ","725,730 ","840,565 ","888,907 ","916,116 ","973,040 ","876,145 ","843,365 ","890,207 ","752,530 ","666,152 ","675,308 ","555,411 ","457,021 ","447,489 ","113,831 "
40170,4170,Southeast Tennessee Human Resource Agency,Active,Small Systems Reporter,17722,"Cleveland, TN",DR,DO,Bus,,,,,,,,,"150,118 ","132,172 ",,,,,,,,,,,,,,,
40170,4170,Southeast Tennessee Human Resource Agency,Active,Small Systems Reporter,17722,"Cleveland, TN",MB,DO,Bus,,,,,,,,,"210,061 ","220,809 ",,,,,,,,,,,,,,,
40171,4171,Knoxville-Knox County Community Action Committee,Active,Full Reporter,45640,"Knoxville, TN",DR,DO,Bus,,,,,,,,"1,314,556 ","1,391,717 ","1,526,877 ","1,595,936 ","1,716,663 ","1,702,873 ","1,259,522 ","1,367,071 ","1,439,191 ","1,330,396 ","1,259,648 ","906,096 ","970,743 ","1,012,279 ","1,030,573 ","970,348 ","925,005 ","213,507 "
40172,4172,Western Piedmont Regional Transit Authority ,Active,Full Reporter,38647,"Hickory, NC",DR,DO,Bus,,,,,,,,"837,085 ","754,240 ","794,281 ","774,205 ","744,918 ","791,405 ","795,574 ","853,714 ","933,055 ","935,011 ","823,197 ","470,827 ","482,963 ","538,972 ","561,614 ","589,355 ","600,535 ","130,645 "
40172,4172,Western Piedmont Regional Transit Authority ,Inactive,Full Reporter,38647,"Hickory, NC",DR,PT,Bus,,,,,,,,,,"108,914 ","157,444 ","73,201 ",,,,,,,,,,,,,
40172,4172,Western Piedmont Regional Transit Authority ,Active,Full Reporter,38647,"Hickory, NC",MB,DO,Bus,,,,,,,,"242,918 ","244,375 ","342,009 ","390,828 ","316,018 ","244,338 ","257,214 ","274,285 ","282,265 ","313,883 ","438,970 ","382,122 ","352,063 ","292,093 ","253,624 ","263,772 ","276,769 ","58,577 "
40173,4173,Piedmont Authority for Regional Transportation,Active,Full Reporter,35164,"Greensboro, NC",CB,PT,Bus,,,,,,,,,,,,,"469,850 ","971,781 ","977,825 ","1,021,082 ","1,263,464 ","1,623,724 ","1,226,260 ","1,336,127 ","1,415,493 ","1,473,028 ","1,455,724 ","1,286,954 ","290,866 "
40173,4173,Piedmont Authority for Regional Transportation,Active,Full Reporter,35164,"Greensboro, NC",DR,PT,Bus,,,,,,,,,,,,,,,,,,,,,,,,"28,938 ","31,527 "
40173,4173,Piedmont Authority for Regional Transportation,Inactive,Full Reporter,35164,"Greensboro, NC",MB,PT,Bus,,,,,,,,"1,607,432 ","1,751,473 ","1,510,358 ","1,020,151 ","855,001 ","442,737 ",,,,,,,,,,,,
40173,4173,Piedmont Authority for Regional Transportation,Active,Full Reporter,35164,"Greensboro, NC",VP,DO,Bus,,,,,,,,"874,079 ","889,638 ","900,760 ","1,218,886 ","1,137,206 ","1,052,844 ","1,134,255 ","1,456,181 ","1,461,846 ","1,372,661 ","1,408,512 ","720,786 ","426,641 ","752,819 ","1,185,246 ","1,541,357 ","1,502,434 ","368,928 "
40175,4175,Puerto Rico Maritime Transport Authority ,Inactive,Full Reporter,79093,"San Juan, PR",FB,DO,Ferry,,,,,,,,"112,420 ","188,664 ","206,376 ","238,741 ","260,178 ","181,398 ","179,440 ","90,187 ","67,489 ","170,757 ","164,965 ","64,400 ","61,923 ","5,942 ",,,,
40175,4175,Puerto Rico Maritime Transport Authority ,Active,Full Reporter,79093,"San Juan, PR",FB,PT,Ferry,,,,,,,,,,,,,,,,,,"66,726 ","39,858 ","64,999 ","208,445 ","195,407 ","206,029 ","216,296 ","49,606 "
40177,4177,Buckhead Community Improvement District,Inactive,Small Systems Reporter,03817,"Atlanta, GA",MB,PT,Bus,,,,,,,,"106,408 ","100,429 ","95,786 ","96,384 ","52,017 ",,,,,,,,,,,,,
40178,4178,The Transportation Management Association Group,Active,Full Reporter,61273,"Nashville-Davidson, TN",VP,DO,Bus,,,,,,,,"323,905 ","319,634 ","406,193 ","438,393 ","384,367 ","431,968 ","428,574 ","475,581 ","483,653 ","577,377 ","628,764 ","570,541 ","581,597 ","685,698 ","741,556 ","752,868 ","857,317 ","223,870 "
40179,4179,Broward County Community Bus Service,Inactive,Full Reporter,56602,"Miami--Fort Lauderdale, FL",MB,DO,Bus,,,,,,,,"989,103 ","731,437 ","567,550 ","570,236 ","538,412 ","385,666 ",,,,,,,,,,,,
40179,4179,Broward County Community Bus Service,Inactive,Full Reporter,56602,"Miami--Fort Lauderdale, FL",MB,PT,Bus,,,,,,,,"1,355,386 ","1,524,519 ","1,744,674 ","1,660,770 ","1,739,618 ","1,689,254 ","1,188,818 ",,,,,,,,,,,
40180,4180,University of Georgia,Active,Full Reporter,03763,"Athens-Clarke County, GA",DR,DO,Bus,,,,,,,,"36,689 ","38,984 ","40,981 ","46,674 ","43,881 ","48,243 ","41,038 ","50,409 ","40,116 ","29,400 ","38,282 ","9,401 ","11,290 ","18,456 ","20,994 ","23,145 ","17,932 ","3,070 "
40180,4180,University of Georgia,Active,Full Reporter,03763,"Athens-Clarke County, GA",MB,DO,Bus,,,,,,,,"687,405 ","730,026 ","770,506 ","816,934 ","853,415 ","876,775 ","912,149 ","902,585 ","870,548 ","819,420 ","804,820 ","469,168 ","549,212 ","489,143 ","507,306 ","583,058 ","584,824 ","162,255 "
40184,4184,City of Bowling Green,Inactive,Small Systems Reporter,09379,"Bowling Green, KY",DR,DO,Bus,,,,,,,,,"45,137 ","47,670 ",,,,,,,,,,,,,,,
40184,4184,City of Bowling Green,Inactive,Small Systems Reporter,09379,"Bowling Green, KY",MB,DO,Bus,,,,,,,,,"175,965 ","178,170 ",,,,,,,,,,,,,,,
40185,4185,Bay County Transportation Planning Organization,Active,Full Reporter,67305,"Panama City--Panama City Beach, FL",DR,PT,Bus,,,,,,,,,,,,"146,749 ","480,000 ","341,375 ","379,079 ","286,511 ","43,999 ","296,581 ","209,725 ","242,906 ","261,793 ","321,611 ","562,168 ","725,662 ","192,045 "
40185,4185,Bay County Transportation Planning Organization,Active,Full Reporter,67305,"Panama City--Panama City Beach, FL",MB,PT,Bus,,,,,,,,,"644,470 ","661,396 ","574,692 ","556,656 ","515,723 ","523,391 ","513,148 ","374,174 ","107,101 ","500,203 ","555,042 ","555,108 ","475,239 ","485,684 ","492,776 ","482,658 ","110,480 "
40186,4186,City of Murfreesboro,Inactive,Small Systems Reporter,60733,"Murfreesboro, TN",DR,PT,Bus,,,,,,,,,"50,991 ","61,029 ",,,,,,,,,,,,,,,
40186,4186,City of Murfreesboro,Active,Small Systems Reporter,60733,"Murfreesboro, TN",MB,DO,Bus,,,,,,,,,"300,307 ","295,467 ",,,,,,,,,,,,,,,
40188,4188,Government of the Virgin Islands,Active,Small Systems Reporter,00078,"Virgin Islands, VI",DR,DO,Bus,,,,,,,,,,"276,686 ","229,300 ","40,325 ",,,,,,,,,,,,,
40188,4188,Government of the Virgin Islands,Active,Small Systems Reporter,00078,"Virgin Islands, VI",MB,DO,Bus,,,,,,,,,,"423,815 ","219,960 ","35,516 ",,,,,,,,,,,,,
40190,4190,"East Tennessee Human Resource Agency, Inc.",Active,Small Systems Reporter,59410,"Morristown, TN",DR,DO,Bus,,,,,,,,,,,"2,236,931 ","2,149,653 ",,,,,,,,,,,,,
40191,4191,Transit Authority of Central Kentucky,Active,Full Reporter,26750,"Elizabethtown--Radcliff, KY",DR,DO,Bus,,,,,,,,,,"2,093,893 ","1,724,134 ","1,280,549 ","1,070,399 ","1,012,224 ","1,055,249 ","1,246,246 ","1,700,793 ","1,819,368 ","1,061,890 ","1,168,103 ","1,315,312 ","1,353,930 ","1,375,638 ","1,272,244 ","267,128 "
40191,4191,Transit Authority of Central Kentucky,Active,Full Reporter,26750,"Elizabethtown--Radcliff, KY",MB,DO,Bus,,,,,,,,,,"38,496 ","38,112 ","40,188 ","38,129 ","37,792 ","37,990 ","39,354 ","39,190 ","41,333 ","8,815 ",0 ,,,,,
40191,4191,Transit Authority of Central Kentucky,Active,Full Reporter,26750,"Elizabethtown--Radcliff, KY",VP,DO,Bus,,,,,,,,,,"297,533 ","365,465 ","366,159 ","395,841 ","409,879 ","271,936 ","254,441 ","243,771 ","238,989 ","70,145 ","40,698 ","94,027 ","147,408 ","125,713 ","99,606 ","32,932 "
40192,4192,Martin County,Active,Full Reporter,71479,"Port St. Lucie, FL",CB,PT,Bus,,,,,,,,,,,,,,"18,042 ","108,968 ","110,259 ","146,808 ","183,149 ","167,037 ","160,155 ","156,523 ","161,209 ","161,701 ","158,647 ","39,207 "
40192,4192,Martin County,Active,Full Reporter,71479,"Port St. Lucie, FL",DR,PT,Bus,,,,,,,,,,"97,565 ","132,976 ","102,259 ","82,715 ","85,711 ","69,434 ","74,282 ","65,017 ","32,874 ","25,476 ","22,742 ","27,304 ","26,684 ","18,081 ","18,437 ","5,776 "
40192,4192,Martin County,Active,Full Reporter,71479,"Port St. Lucie, FL",MB,PT,Bus,,,,,,,,,,"100,795 ","129,741 ","142,130 ","190,338 ","235,120 ","247,998 ","290,511 ","375,517 ","384,885 ","441,147 ","445,023 ","438,688 ","448,369 ","450,008 ","447,242 ","109,572 "
40196,4196,Kentuckiana Regional Planning and Development Agency,Active,Full Reporter,51755,"Louisville/Jefferson County, KY--IN",VP,DO,Bus,,,,,,,,,,,"1,441,322 ","1,496,983 ","1,506,633 ","1,360,000 ","1,350,362 ","1,310,006 ","1,219,739 ","1,240,103 ","477,528 ","353,863 ","209,010 ",,,,
40200,4200,Tampa Bay Area Regional Transit Authority,Inactive,Full Reporter,86599,"Tampa--St. Petersburg, FL",VP,PT,Bus,,,,,,,,,,,"1,584,581 ","1,503,664 ","1,354,126 ","1,293,345 ","1,356,873 ","1,421,004 ","1,810,434 ","2,279,839 ","2,179,796 ","2,545,306 ","3,014,867 ","2,611,043 ",,,
40203,4203,Enterprise Rideshare,Inactive,Full Reporter,03817,"Atlanta, GA",VP,DO,Bus,,,,,,,,,,,"827,076 ","2,226,601 ","1,673,386 ","1,019,117 ","1,349,672 ","3,376,829 ","2,873,264 ",,,,,,,,
40204,4204,Mid-Cumberland Human Resource Agency,Active,Small Systems Reporter,60733,"Murfreesboro, TN",DR,DO,Bus,,,,,,,,,,,,"1,915,886 ",,,,,,,,,,,,,
