name,year,dist_ly,mass_e,method,facility
Kepler-1457 b,2016,2902.4,,Transit,Kepler
Kepler-1458 b,2016,1775.8,,Transit,Kepler
Kepler-53 b,2012,4455.5,111.0,Transit,Kepler
Kepler-1459 b,2016,1485.6,,Transit,Kepler
Kepler-1460 b,2016,1804.4,,Transit,Kepler
Kepler-274 b,2014,4349.7,,Transit,Kepler
Kepler-428 b,2014,2238.4,406.8,Transit,Kepler
Kepler-1461 b,2016,2214.9,,Transit,Kepler
Kepler-1462 b,2016,3319.7,,Transit,Kepler
Kepler-1463 b,2016,5503.8,,Transit,Kepler
Kepler-1464 b,2016,3756.4,,Transit,Kepler
Kepler-274 c,2014,4349.7,,Transit,Kepler
Kepler-1464 c,2016,3756.4,,Transit,Kepler
Kepler-1465 b,2016,1172.5,,Transit,Kepler
Kepler-1466 b,2016,2061.1,,Transit,Kepler
Kepler-1467 b,2016,2781.7,,Transit,Kepler
Kepler-1915 b,2021,4940.2,,Transit,Kepler
Kepler-1468 d,2021,6194.5,,Transit,Kepler
Kepler-1468 b,2016,6194.5,,Transit,Kepler
Kepler-1468 c,2016,6194.5,,Transit,Kepler
Kepler-1469 b,2016,3781.1,,Transit,Kepler
Kepler-633 b,2016,2219.6,,Transit,Kepler
Kepler-1470 b,2016,1926.3,,Transit,Kepler
Kepler-1916 b,2021,6705.2,,Transit,Kepler
Kepler-132 e,2016,1140.1,,Transit,Kepler
Kepler-880 c,2023,1961.3,,Transit,Kepler
Kepler-1471 c,2023,3192.0,,Transit,Kepler
Kepler-1471 b,2016,3192.0,,Transit,Kepler
Kepler-1472 b,2016,4824.3,,Transit,Kepler
Kepler-1473 b,2016,2127.4,,Transit,Kepler
Kepler-1917 b,2021,2964.9,,Transit,Kepler
Kepler-1474 b,2016,3851.6,,Transit,Kepler
Kepler-238 e,2013,5866.7,169.7,Transit,Kepler
Kepler-1475 b,2016,5115.4,,Transit,Kepler
Kepler-1476 b,2016,3270.5,,Transit,Kepler
Kepler-1477 b,2016,2220.6,,Transit,Kepler
Kepler-1478 b,2016,6019.5,,Transit,Kepler
Kepler-1696 b,2020,4913.1,,Transit,Kepler
Kepler-1479 b,2016,2376.6,,Transit,Kepler
Kepler-1480 b,2016,1633.7,,Transit,Kepler
Kepler-1481 b,2016,1497.3,,Transit,Kepler
Kepler-1997 b,2023,4900.0,,Transit,Kepler
Kepler-1483 b,2016,4154.5,,Transit,Kepler
Kepler-1918 b,2021,3359.8,,Transit,Kepler
Kepler-545 b,2016,2668.0,,Transit,Kepler
Kepler-1484 b,2016,9392.7,,Transit,Kepler
Kepler-1919 b,2021,3840.6,,Transit,Kepler
Kepler-312 b,2014,2601.8,,Transit,Kepler
Kepler-1485 b,2016,2008.0,,Transit,Kepler
Kepler-1486 b,2016,5770.2,,Transit,Kepler
Kepler-920 c,2016,3267.0,,Transit,Kepler
Kepler-239 b,2014,2113.8,,Transit,Kepler
Kepler-1487 b,2016,3309.2,,Transit,Kepler
Kepler-1487 c,2023,3309.2,,Transit,Kepler
Kepler-581 b,2016,2295.3,,Transit,Kepler
Kepler-1488 b,2016,2954.4,,Transit,Kepler
Kepler-1488 c,2021,2954.4,,Transit,Kepler
Kepler-1489 b,2016,4184.7,,Transit,Kepler
Kepler-1490 b,2016,2814.5,,Transit,Kepler
Kepler-1491 b,2016,6737.0,,Transit,Kepler
Kepler-1492 b,2016,1081.4,,Transit,Kepler
Kepler-1493 b,2016,1810.3,,Transit,Kepler
Kepler-1494 b,2016,4192.7,,Transit,Kepler
Kepler-1495 b,2016,4421.2,,Transit,Kepler
Kepler-315 c,2014,3785.5,,Transit,Kepler
Kepler-1920 b,2021,2889.5,,Transit,Kepler
Kepler-1921 b,2021,3030.0,,Transit,Kepler
Kepler-1921 c,2023,3030.0,,Transit,Kepler
Kepler-1496 b,2016,4265.0,,Transit,Kepler
Kepler-240 c,2014,2436.1,102.3,Transit,Kepler
Kepler-937 c,2016,5125.4,,Transit,Kepler
Kepler-634 b,2016,2896.4,,Transit,Kepler
Kepler-1499 b,2016,1010.7,,Transit,Kepler
Kepler-1500 b,2016,3972.0,,Transit,Kepler
Kepler-1501 b,2016,2443.1,,Transit,Kepler
Kepler-1502 b,2016,4938.1,,Transit,Kepler
Kepler-1980 b,2023,5575.3,,Transit,Kepler
Kepler-1503 b,2016,3997.3,,Transit,Kepler
Kepler-1710 b,2021,995.4,,Transit,Kepler
Kepler-1504 b,2016,7945.0,,Transit,Kepler
Kepler-1505 b,2016,1615.0,,Transit,Kepler
Kepler-1506 b,2016,7716.9,,Transit,Kepler
Kepler-1922 b,2021,4384.5,,Transit,Kepler
Kepler-1507 b,2016,1045.3,,Transit,Kepler
Kepler-1508 b,2016,4110.5,,Transit,Kepler
Kepler-411 d,2018,501.2,15.2,Transit,Kepler
Kepler-1509 b,2016,6532.8,,Transit,Kepler
Kepler-1923 b,2021,3231.7,,Transit,Kepler
Kepler-635 b,2016,3721.7,,Transit,Kepler
Kepler-1924 b,2021,6232.1,,Transit,Kepler
Kepler-1510 b,2016,5532.4,,Transit,Kepler
Kepler-159 b,2014,1219.0,,Transit,Kepler
Kepler-1925 b,2021,5777.2,,Transit,Kepler
Kepler-1511 b,2016,4812.8,,Transit,Kepler
Kepler-953 c,2016,844.4,,Transit,Kepler
Kepler-1927 b,2021,3558.4,,Transit,Kepler
KOI-3503 b,2021,2893.2,9.2,Transit,Kepler
Kepler-695 b,2016,2749.3,,Transit,Kepler
Kepler-320 c,2014,2696.0,,Transit,Kepler
Kepler-546 b,2016,3325.6,,Transit,Kepler
Kepler-320 b,2014,2696.0,,Transit,Kepler
Kepler-19 b,2011,712.9,20.3,Transit,Kepler
Kepler-622 b,2016,928.8,,Transit,Kepler
Kepler-169 e,2014,1325.9,,Transit,Kepler
Kepler-967 c,2016,1854.3,,Transit,Kepler
Kepler-598 b,2016,2221.4,,Transit,Kepler
KOI-1833 d,2021,946.9,11.0,Transit,Kepler
Kepler-968 c,2016,946.9,,Transit,Kepler
